name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
scrotal_abnormality,male_reproductive,male_reproductive_abnormality,Scrotum abnormality,,,
scrotal_abscess,male_reproductive,scrotal_abnormality,,diagnosis,,
scrotal_calcification,male_reproductive,scrotal_abnormality,scrotal calcifications,observation,,OIFM_GMTS_022581
scrotal_fluid_collection,male_reproductive,scrotal_abnormality,,observation,,
scrotal_hydrocele,male_reproductive,scrotal_abnormality,Hydrocele,observation,,
scrotal_skin_thickening,male_reproductive,scrotal_abnormality,,observation,,
scrotal_soft_tissue_gas,male_reproductive,scrotal_abnormality,,observation,,
scrotal_varicocele,male_reproductive,scrotal_abnormality,Varicocele,observation,,
epididymal_enlargement,male_reproductive,scrotal_abnormality,Enlarged epididymis,observation,,
epididymal_enhancement,male_reproductive,scrotal_abnormality,,observation,,
spermatic_cord_lipoma,male_reproductive,scrotal_abnormality,,diagnosis,,
vas_deferens_calcification,male_reproductive,scrotal_abnormality,vas deferens calcifications,observation,,OIFM_GMTS_017752
fatty_expansion_of_the_inguinal_canal,male_reproductive,scrotal_abnormality,,observation,,
vasectomy,male_reproductive,male_reproductive_postsurgical_change,,observation,,
testicular_abnormality,male_reproductive,male_reproductive_abnormality,Testis abnormality,,,
testicular_anatomic_variant,male_reproductive,male_reproductive_anatomic_variant,,,,
testicular_lesion,male_reproductive,testicular_abnormality,"Testicular lesion, testicular mass",,,
testicular_calcification,male_reproductive,testicular_abnormality,,observation,,OIFM_GMTS_017703
testicular_microlithiasis,male_reproductive,testicular_abnormality,,observation,,
testicular_edema,male_reproductive,testicular_abnormality,,observation,,
testicular_retraction,male_reproductive,testicular_abnormality,,observation,,
undescended_testis,male_reproductive,testicular_anatomic_variant,Cryptorchidism,observation,,
ectopic_testis,male_reproductive,testicular_anatomic_variant,,observation,,
testicular_prosthesis,extrinsic,hardware,,observation,,
penile_abnormality,male_reproductive,male_reproductive_abnormality,Penis abnormality,,,
penile_fracture,male_reproductive,penile_abnormality,,observation,,
penile_hematoma,male_reproductive,penile_abnormality,,observation,,
penile_prosthesis,extrinsic,hardware,,observation,,
peritoneal_abnormality,peritoneum,,Peritoneum abnormality,,,
internal_hernia,peritoneum,peritoneal_abnormality,,observation,,
foramen_of_winslow_hernia,peritoneum,internal_hernia,,observation,,
intersigmoid_hernia,peritoneum,internal_hernia,,observation,,
paraduodenal_hernia,peritoneum,internal_hernia,,observation,,
pericecal_hernia,peritoneum,internal_hernia,,observation,,
supravesical_hernia,peritoneum,internal_hernia,,observation,,
transmesenteric_hernia,peritoneum,internal_hernia,,observation,,
ascites,peritoneum,peritoneal_cavity_abnormality,Free fluid,,,OIFM_GMTS_000480
peritoneal_fascial_thickening,peritoneum,peritoneal_abnormality,,observation,,
simple_ascites,peritoneum,ascites,,observation,,
complex_ascites,peritoneum,ascites,,observation,,
hemoperitoneum,peritoneum,ascites,,diagnosis,,
pneumoperitoneum,peritoneum,peritoneal_cavity_abnormality,,observation,,OIFM_CDE_000228
postoperative_pneumoperitoneum,peritoneum,pneumoperitoneum,,observation,,
intraperitoneal_fluid_collection,peritoneum,peritoneal_cavity_abnormality,intra-abdominal fluid collection,observation,,
peritoneal_hematoma,peritoneum,peritoneal_cavity_abnormality,,observation,,
peritoneal_abscess,peritoneum,peritoneal_cavity_abnormality,,diagnosis,,
peritonitis,peritoneum,peritoneal_abnormality,,diagnosis,,
peritoneal_neoplasm,peritoneum,peritoneal_abnormality,,,,
peritoneal_metastasis,peritoneum,peritoneal_neoplasm,,diagnosis,,
peritoneal_mesothelioma,peritoneum,peritoneal_neoplasm,Malignant peritoneal mesothelioma,diagnosis,,
peritoneal_carcinomatosis,peritoneum,peritoneal_metastasis,,diagnosis,,
peritoneal_cyst,peritoneum,peritoneal_abnormality,,observation,,
peritoneal_calcification,peritoneum,peritoneal_abnormality,,observation,,
peritoneal_fibrosis,peritoneum,peritoneal_abnormality,,diagnosis,,
peritoneal_soft_tissue_implant,peritoneum,peritoneal_abnormality,Peritoneal nodule,observation,,
pseudomyxoma_peritonei,peritoneum,peritoneal_neoplasm,,diagnosis,,
hollow_viscus_perforation,gastrointestinal_tract,gastrointestinal_tract_abnormality,Perforated hollow viscus,observation,,
dropped_gallstone,peritoneum,peritoneal_cavity_abnormality,,observation,,
peritoneal_loose_body,peritoneum,peritoneal_cavity_abnormality,"peritoneal mouse, detached calcified epiploic appendage",observation,,
scalloping_of_visceral_surface,peritoneum,peritoneal_abnormality,,observation,,
peritoneal_enhancement,peritoneum,peritoneal_abnormality,"Peritoneal fascial enhancement, diffuse fascial enhancement",observation,,
smooth_peritoneal_fascial_thickening,peritoneum,peritoneal_fascial_thickening,,observation,,
nodular_peritoneal_fascial_thickening,peritoneum,peritoneal_fascial_thickening,,observation,,
peritoneal_dialysis_catheter,extrinsic,hardware,"PD catheter, Tenckhoff catheter",observation,,
peritoneal_drainage_catheter,extrinsic,support_apparatus,,observation,,
peritoneal_cavity_abnormality,peritoneum,peritoneal_abnormality,,,,
mesenteric_abnormality,mesentery,,Mesentery abnormality,,,
mesocolic_abnormality,mesentery,mesenteric_abnormality,,,,
desmoid_tumor_of_the_mesentery,mesentery,mesenteric_abnormality,Mesenteric desmoid,diagnosis,,
mesenteric_fat_stranding,mesentery,mesenteric_abnormality,,observation,,
mesenteric_lymphoma,mesentery,mesenteric_abnormality,lymphomatous involvement of the mesentery,diagnosis,,
mesenteric_contusion,mesentery,mesenteric_abnormality,,observation,,
mesenteric_cyst,mesentery,mesenteric_abnormality,,observation,,
mesenteric_edema,mesentery,mesenteric_abnormality,,observation,,
mesenteric_hematoma,mesentery,mesenteric_abnormality,,observation,,
mesenteric_injury,mesentery,mesenteric_abnormality,,observation,,
mesenteric_panniculitis,mesentery,mesenteric_abnormality,Sclerosing mesenteritis,diagnosis,,
misty_mesentery,mesentery,mesenteric_abnormality,Misty appearance of the small bowel mesentery,observation,,OIFM_GMTS_004735
mesocolic_fat_stranding,mesentery,mesocolic_abnormality,,observation,,
mesocolic_fluid,mesentery,mesocolic_abnormality,,observation,,
gas_in_mesocolon,mesentery,mesocolic_abnormality,,observation,,
omental_abnormality,omentum,,Omentum abnormality,,,
calcified_epiploic_appendage,omentum,omental_abnormality,,observation,,
omental_fat_stranding,omentum,omental_abnormality,Fat stranding in the greater omentum,observation,,
epiploic_appendagitis,omentum,omental_abnormality,,diagnosis,,
omental_caking,omentum,omental_abnormality,,observation,,
omental_edema,omentum,omental_abnormality,,observation,,
omental_infarction,omentum,omental_abnormality,Omental infarct,diagnosis,,
soft_tissue_nodularity_of_the_greater_omentum,omentum,omental_abnormality,,observation,,
retroperitoneal_abnormality,retroperitoneum,,Retroperitoneum abnormality,,,
pneumoretroperitoneum,retroperitoneum,retroperitoneal_abnormality,"retroperitoneal free air, retroperitoneal gas",observation,,
retroperitoneal_abscess,retroperitoneum,retroperitoneal_abnormality,,diagnosis,,
retroperitoneal_edema,retroperitoneum,retroperitoneal_abnormality,,observation,,
retroperitoneal_fat_stranding,retroperitoneum,retroperitoneal_abnormality,,observation,,
retroperitoneal_fibrosis,retroperitoneum,retroperitoneal_abnormality,,diagnosis,,
retroperitoneal_fluid_collection,retroperitoneum,retroperitoneal_abnormality,,observation,,
retroperitoneal_hematoma,retroperitoneum,retroperitoneal_abnormality,,observation,,
retroperitoneal_hemorrhage,retroperitoneum,retroperitoneal_abnormality,,diagnosis,,
retroperitoneal_lipomatosis,retroperitoneum,retroperitoneal_abnormality,,diagnosis,,
retroperitoneal_metastasis,retroperitoneum,retroperitoneal_neoplasm,,diagnosis,,
retroperitoneal_sarcoma,retroperitoneum,retroperitoneal_neoplasm,,diagnosis,,
retroperitoneal_soft_tissue_nodule,retroperitoneum,retroperitoneal_abnormality,,observation,,
perirectal_mass,gastrointestinal_tract,large_bowel_abnormality,"Lesion in the perirectal space, mass in the perirectal space",observation,,
contrast_in_the_perirectal_space,gastrointestinal_tract,large_bowel_abnormality,,observation,,
perivesical_fluid_collection,urinary,bladder_abnormality,fluid in the prevesical space,observation,,
perivesical_mass,urinary,bladder_abnormality,"Lesion in the prevesical space, mass in the prevesical space",observation,,
contrast_in_the_prevesical_space,urinary,bladder_abnormality,,observation,,
vascular_abnormality,vascular,,Vasculature abnormality,,,OIFM_OIDM_066373
arterial_abnormality,vascular,vascular_abnormality,Artery abnormality,,,
venous_abnormality,vascular,vascular_abnormality,Vein abnormality,,,
pulmonary_vascular_abnormality,vascular,vascular_abnormality,,,,OIFM_OIDM_113221
vascular_anatomic_variant,vascular,,,,,OIFM_OIDM_390904
vascular_postsurgical_change,vascular,,,,,
ascending_aortic_repair,vascular,vascular_postsurgical_change,,observation,,OIFM_MGB_873965
arterial_anatomic_variant,vascular,vascular_anatomic_variant,,,,
arterial_calcification,vascular,arterial_abnormality,Arterial calcifications,observation,,OIFM_GMTS_022512
calcified_arterial_plaque,vascular,arterial_calcification,,observation,,
arterial_dissection,vascular,arterial_abnormality,,diagnosis,,OIFM_GMTS_022514
chronic_arterial_dissection,vascular,arterial_dissection,,diagnosis,,
arterial_aneurysm,vascular,vascular_aneurysm,,observation,,OIFM_GMTS_022510
fusiform_arterial_aneurysm,vascular,arterial_aneurysm,,observation,,
arterial_pseudoaneurysm,vascular,arterial_abnormality,,diagnosis,,
arterial_dilation,vascular,vascular_dilation,Arterial ectasia,observation,,
arterial_occlusion,vascular,vascular_occlusion,,observation,,OIFM_GMTS_022515
arterial_pseudo_occlusion,vascular,arterial_occlusion,,observation,,
critical_arterial_stenosis,vascular,arterial_stenosis,,observation,,
in_stent_arterial_restenosis,vascular,arterial_stenosis,,observation,,
arterial_embolus,vascular,arterial_abnormality,,diagnosis,,
arterial_air_embolus,vascular,arterial_embolus,,diagnosis,,
arterial_mural_thrombus,vascular,arterial_thrombus,,observation,,
arterial_intraluminal_filling_defect,vascular,vascular_intraluminal_filling_defect,,observation,,
arterial_intimal_flap,vascular,arterial_abnormality,,observation,,
arterial_intramural_hematoma,vascular,arterial_abnormality,IMH,observation,,
arterial_false_lumen,vascular,arterial_abnormality,,observation,,
arterial_true_lumen,vascular,arterial_abnormality,,observation,,
arterial_wall_enhancement,vascular,arterial_abnormality,,observation,,
arterial_wall_thickening,vascular,arterial_abnormality,,observation,,
arterial_traumatic_laceration,vascular,arterial_abnormality,,observation,,
arterial_contrast_extravasation,vascular,arterial_abnormality,,observation,,
arterial_vasospasm,vascular,arterial_abnormality,,observation,,
arterial_contour_beading,vascular,arterial_abnormality,Beaded arterial contour,observation,,
arterial_contour_irregularity,vascular,arterial_abnormality,Irregular arterial contour,observation,,
arterial_kinking,vascular,vascular_kinking,,observation,,
arterial_looping,vascular,arterial_abnormality,,observation,,
arterial_compression,vascular,vascular_compression,,observation,,
intramural_arterial_gas,vascular,arterial_abnormality,,observation,,
flow_related_arterial_artifact,artifact,flow_related_artifact,,observation,,
arteriovenous_fistula,vascular,vascular_abnormality,AVF,diagnosis,,
arteriovenous_malformation_component,vascular,vascular_abnormality,,observation,,
penetrating_atherosclerotic_ulcer,vascular,arterial_abnormality,PAU,observation,,
intraluminal_arterial_gas,vascular,arterial_abnormality,,observation,,
aberrant_arterial_origin,vascular,arterial_anatomic_variant,,observation,,
accessory_artery,vascular,arterial_anatomic_variant,,observation,,
accessory_renal_artery,vascular,accessory_artery,,observation,,
accessory_splenic_artery,vascular,accessory_artery,,observation,,
common_origin_of_inferior_phrenic_arteries,vascular,arterial_anatomic_variant,,observation,,
common_trunk_of_celiac_and_superior_mesenteric_artery,vascular,arterial_anatomic_variant,Celiomesenteric trunk,observation,,
early_bifurcation_of_renal_artery,vascular,arterial_anatomic_variant,,observation,,
high_bifurcation_of_common_iliac_arteries,vascular,arterial_anatomic_variant,,observation,,
low_aortic_bifurcation,vascular,arterial_anatomic_variant,,observation,,
arterial_anastomosis,vascular,vascular_postsurgical_change,,observation,,
arterial_bypass_graft,vascular,vascular_postsurgical_change,,observation,,
arterial_coil_embolization,vascular,vascular_postsurgical_change,,observation,,
arterial_endarterectomy,vascular,vascular_postsurgical_change,,observation,,
arterial_stent_placement,extrinsic,arterial_stent,,observation,,
arterial_filter_fragment,extrinsic,hardware_complication,,observation,,
fractured_arterial_device,extrinsic,hardware_complication,,observation,,
venous_anatomic_variant,vascular,vascular_anatomic_variant,,,,
venous_thrombosis,vascular,vascular_thrombosis,Acute venous thrombosis,diagnosis,,OIFM_GMTS_022559
chronic_venous_thrombosis,vascular,venous_thrombosis,,diagnosis,,
mixed_venous_thrombosis,vascular,venous_thrombosis,,diagnosis,,
catheter_associated_venous_thrombosis,vascular,venous_thrombosis,,diagnosis,,
recanalized_venous_segment,vascular,venous_abnormality,,observation,,
recanalized_paraumbilical_vein,vascular,recanalized_venous_segment,,observation,,
venous_aneurysm,vascular,vascular_aneurysm,,observation,,
venous_dilation,vascular,vascular_dilation,,observation,,
venous_stenosis,vascular,vascular_stenosis,,observation,,
in_stent_venous_restenosis,vascular,venous_stenosis,,observation,,
venous_kinking,vascular,vascular_kinking,,observation,,
venous_tortuosity,vascular,venous_abnormality,Tortuous vein,observation,,
non_opacified_venous_segment,vascular,venous_abnormality,,observation,,
venous_intraluminal_filling_defect,vascular,vascular_intraluminal_filling_defect,,observation,,
early_venous_drainage,vascular,venous_abnormality,,observation,,
flow_related_venous_artifact,artifact,flow_related_artifact,,observation,,
collateral_venous_formation,vascular,venous_abnormality,,observation,,
portosystemic_venous_collateral_formation,vascular,collateral_venous_formation,,observation,,
perivenous_fat_stranding,vascular,venous_abnormality,,observation,,
perivenous_hematoma,vascular,venous_abnormality,,observation,,
tumor_vessel_abutment,vascular,vascular_tumor_involvement,,observation,,
tumor_vessel_encasement,vascular,vascular_tumor_involvement,,observation,,
tumor_vessel_invasion,vascular,vascular_tumor_involvement,,observation,,
gonadal_vein_enlargement,vascular,venous_abnormality,Enlarged gonadal vein,observation,,
compression_of_left_renal_vein,vascular,venous_compression,Nutcracker syndrome sign,observation,,
compression_of_left_common_iliac_vein_by_right_common_iliac_artery,vascular,venous_compression,May-Thurner syndrome sign,observation,,
ivc_filter_migration,extrinsic,ivc_filter_complication,,observation,,
ivc_filter_strut_fracture,extrinsic,ivc_filter_complication,,observation,,
ivc_filter_tilt,extrinsic,ivc_filter_complication,,observation,,
ivc_filter_associated_venous_thrombosis,vascular,venous_thrombosis,,diagnosis,,
aberrant_origin_of_vein,vascular,venous_anatomic_variant,,observation,,
accessory_vein,vascular,venous_anatomic_variant,,observation,,
accessory_portal_vein,vascular,accessory_vein,,observation,,
duplicated_inferior_vena_cava,vascular,venous_anatomic_variant,Duplicated IVC,observation,,
left_sided_inferior_vena_cava,vascular,venous_anatomic_variant,Left-sided IVC,observation,,
circumaortic_left_renal_vein,vascular,venous_anatomic_variant,,observation,,
retroaortic_left_renal_vein,vascular,venous_anatomic_variant,,observation,,
fenestrated_femoral_vein,vascular,venous_anatomic_variant,,observation,,
fenestrated_iliac_vein,vascular,venous_anatomic_variant,,observation,,
venous_anastomosis,vascular,vascular_postsurgical_change,,observation,,
venous_bypass_graft,vascular,vascular_postsurgical_change,,observation,,
venous_embolization,vascular,vascular_postsurgical_change,,observation,,
venous_ligation,vascular,vascular_postsurgical_change,,observation,,
fractured_venous_stent,extrinsic,hardware_complication,,observation,,
pulmonary_vascular_anatomic_variant,vascular,vascular_anatomic_variant,,,,
aortic_coarctation,vascular,arterial_abnormality,,diagnosis,,
double_aortic_arch,vascular,arterial_abnormality,,diagnosis,,
incomplete_double_aortic_arch,vascular,double_aortic_arch,,diagnosis,,
aortic_aneurysm,vascular,arterial_aneurysm,,observation,,OIFM_GMTS_014057
aortic_atherosclerosis,vascular,arterial_atherosclerosis,,diagnosis,,OIFM_MGB_650866
aortic_dissection,vascular,arterial_dissection,,diagnosis,,OIFM_MSFT_573630
pulmonary_embolism,vascular,pulmonary_vascular_abnormality,"Pulmonary embolus,PE",diagnosis,,OIFM_MSFT_932618
pulmonary_thrombus,vascular,pulmonary_vascular_abnormality,,observation,,
pulmonary_artery_dilation,vascular,pulmonary_vascular_abnormality,"pulmonary trunk enlargement, main pulmonary artery enlargement, enlarged pulmonary trunk",observation,,
patent_ductus_arteriosus,vascular,pulmonary_vascular_abnormality,PDA,diagnosis,,
calcified_ligamentum_arteriosum,vascular,pulmonary_vascular_abnormality,,observation,,
aberrant_subclavian_artery,vascular,aortic_arch_variant,,observation,,
bovine_arch,vascular,aortic_arch_variant,,observation,,
right_aortic_arch,vascular,aortic_arch_variant,Right-sided aortic arch,observation,,
right_aortic_arch_with_aberrant_left_subclavian_artery,vascular,right_aortic_arch,,observation,,
persistent_left_svc,vascular,venous_anatomic_variant,Persistent left superior vena cava,observation,,
azygos_continuation_of_ivc,vascular,venous_anatomic_variant,,observation,,
hemiazygos_continuation_of_ivc,vascular,venous_anatomic_variant,,observation,,
pulmonary_sling,vascular,pulmonary_vascular_abnormality,,diagnosis,,
anomalous_pulmonary_venous_return,vascular,pulmonary_vascular_abnormality,,diagnosis,,
variant_pulmonary_vein_anatomy,vascular,pulmonary_vascular_anatomic_variant,,observation,,
lymph_node_abnormality,lymphatic,lymphatic_abnormality,,,,
lymph_node_postsurgical_change,lymphatic,,,,,
axillary_nodal_dissection,lymphatic,lymph_node_postsurgical_change,,observation,,OIFM_MGB_095083
mediastinal_lymph_node_enlargement,lymphatic,lymph_node_abnormality,Mediastinal lymphadenopathy,observation,,
diaphragmatic_lymph_node_enlargement,lymphatic,mediastinal_lymph_node_enlargement,,observation,,
internal_mammary_lymph_node_enlargement,lymphatic,mediastinal_lymph_node_enlargement,,observation,,
lymph_node_enlargement,lymphatic,lymph_node_abnormality,"Lymphadenopathy, Enlarged lymph node",observation,,
subcentimeter_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
prominent_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
calcified_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
centrally_calcified_lymph_node,lymphatic,calcified_lymph_node,,observation,,
peripherally_calcified_lymph_node,lymphatic,calcified_lymph_node,Eggshell calcification,observation,,
central_necrotic_lymph_node,lymphatic,lymph_node_abnormality,Necrotic lymph node,observation,,
cystic_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
hemorrhagic_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
gas_containing_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
rim_enhancing_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
lymph_node_hyperenhancement,lymphatic,lymph_node_abnormality,Hyperenhancing lymph node,observation,,
lymph_node_hypoenhancement,lymphatic,lymph_node_abnormality,Hypoenhancing lymph node,observation,,
heterogeneously_enhancing_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
homogeneously_enhancing_lymph_node,lymphatic,lymph_node_abnormality,,observation,,
ovoid_lymph_node_morphology,lymphatic,lymph_node_abnormality,,observation,,
rounded_lymph_node_morphology,lymphatic,lymph_node_abnormality,,observation,,
lymph_node_contour_irregularity,lymphatic,lymph_node_abnormality,Irregular lymph node contour,observation,,
lymph_node_with_preserved_fatty_hilum,lymphatic,lymph_node_abnormality,,observation,,
clustered_lymph_node,lymphatic,lymph_node_abnormality,Clustered lymph nodes,observation,,
matted_lymph_node,lymphatic,lymph_node_abnormality,Matted lymph nodes,observation,,
confluent_lymph_node_mass,lymphatic,lymph_node_abnormality,,observation,,
lymph_node_conglomerate,lymphatic,lymph_node_abnormality,Conglomerate lymph node mass,observation,,
lymph_node_chain_expansion,lymphatic,lymph_node_abnormality,,observation,,
lymph_node_displacement_of_adjacent_organ,lymphatic,lymph_node_abnormality,,observation,,
lymph_node_extrinsic_compression,lymphatic,lymph_node_abnormality,,observation,,
lymph_node_vascular_encasement,lymphatic,lymph_node_abnormality,,observation,,
spinal_abnormality,spine,,Spine abnormality,,,
spine_postsurgical_change,spine,,,,,
spinal_anatomic_variant,spine,,,,,
laminectomy,spine,spine_postsurgical_change,,observation,,
hemilaminectomy,spine,laminectomy,,observation,,
corpectomy,spine,spine_postsurgical_change,,observation,,
anterolisthesis,spine,vertebral_abnormality,,observation,,
retrolisthesis,spine,vertebral_abnormality,,observation,,
vertebral_endplate_degeneration,spine,vertebral_abnormality,Endplate degenerative changes,observation,,
diffuse_idiopathic_skeletal_hyperostosis,spine,vertebral_abnormality,DISH,diagnosis,,OIFM_OIDM_990401
scoliosis,spine,vertebral_abnormality,Scoliotic curvature,observation,,OIFM_CDE_000051
spinal_canal_narrowing,spine,central_canal_abnormality,Spinal canal stenosis,observation,,
vertebral_compression_fracture,spine,compression_fracture,"VCF,Vertebral compression deformity",observation,,OIFM_CDE_000230
burst_vertebral_fracture,spine,fracture,Burst fracture,observation,,
vertebral_hemangioma,spine,vertebral_abnormality,,diagnosis,,
schmorl_node,spine,vertebral_abnormality,,observation,,
scheuermanns_disease,spine,vertebral_abnormality,Scheuermann disease,diagnosis,,
h_shaped_vertebra,spine,spinal_anatomic_variant,H-shaped vertebrae,observation,,
rugger_jersey_spine,spine,vertebral_abnormality,,observation,,
physiologic_wedging_of_lower_thoracic_vertebrae,spine,spinal_anatomic_variant,,observation,,
posterior_rod_and_screw_fixation_hardware,spine,spine_postsurgical_change,,observation,,
disc_bulge,spine,intervertebral_disc_abnormality,Bulging disc,observation,,
disc_herniation,spine,intervertebral_disc_abnormality,"Herniated disc,HNP",observation,,
disc_space_narrowing,spine,intervertebral_disc_abnormality,Disc height loss,observation,,
intradiscal_gas,spine,intervertebral_disc_abnormality,"Vacuum disc phenomenon,Vacuum phenomenon,Gas in disc",observation,,
disc_calcification,spine,intervertebral_disc_abnormality,,observation,,
ligamentum_flavum_hypertrophy,spine,spinal_ligamentous_abnormality,Ligamentum flavum thickening,observation,,
ossification_of_posterior_longitudinal_ligament,spine,spinal_ligamentous_abnormality,OPLL,observation,,
ossification_of_ligamentum_flavum,spine,spinal_ligamentous_abnormality,OLF,observation,,
kyphotic_deformity,spine,vertebral_abnormality,Kyphosis,observation,,
spondylolysis,spine,vertebral_abnormality,"Pars defect,Pars interarticularis defect",observation,,
flowing_ossification,spine,vertebral_abnormality,Flowing anterior ossification,observation,,
vertebral_abnormality,spine,spinal_abnormality,Vertebra abnormality,,,
intervertebral_disc_abnormality,spine,spinal_abnormality,"Disc abnormality,Intervertebral disk abnormality",,,
central_canal_abnormality,spine,spinal_abnormality,Spinal canal abnormality,,,
spinal_cord_abnormality,spine,spinal_abnormality,Cord abnormality,,,
spinal_ligamentous_abnormality,spine,spinal_abnormality,,,,
osseous_abnormality,osseous,,Bone abnormality,,,OIFM_OIDM_164927
articular_surface_collapse,articular,articular_abnormality,Articular surface flattening,observation,,
osteoporosis,osseous,osseous_abnormality,,diagnosis,,
osteonecrosis,osseous,osseous_abnormality,"Avascular necrosis, AVN, Aseptic necrosis, Ischemic bone necrosis",diagnosis,,
osseous_postsurgical_change,osseous,,,,,OIFM_OIDM_671573
shoulder_arthroplasty,osseous,osseous_postsurgical_change,,,,
median_sternotomy,osseous,sternotomy,,observation,,OIFM_MGB_802796
orif_clavicle,osseous,open_reduction_internal_fixation,Clavicular ORIF,observation,,
orif_ribs,osseous,open_reduction_internal_fixation,,observation,,
distal_clavicular_resection,osseous,bone_resection,,observation,,
humeral_resurfacing_arthroplasty,osseous,shoulder_arthroplasty,,observation,,
anatomic_total_shoulder_arthroplasty,osseous,shoulder_arthroplasty,"Total shoulder arthroplasty, TSA, total shoulder arthroplasty",observation,,
reverse_total_shoulder_arthroplasty,osseous,shoulder_arthroplasty,,observation,,OIFM_OIDM_732793
latarjet_procedure,osseous,osseous_postsurgical_change,Latarjet,observation,,
partial_rib_resection,osseous,bone_resection,,observation,,
osseous_anatomic_variant,osseous,,,,,OIFM_OIDM_216407
pectus_carinatum,osseous,pectus_deformity,Pigeon chest,observation,,OIFM_GMTS_012667
pectus_excavatum,osseous,pectus_deformity,Funnel chest,observation,,OIFM_GMTS_012672
fracture,osseous,osseous_abnormality,,,,OIFM_OIDM_739317
bone_lesion,osseous,osseous_abnormality,,,,
bone_marrow_abnormality,osseous,osseous_abnormality,,,,
rib_fracture,osseous,fracture,,observation,,OIFM_MGB_944849
healed_rib_fracture,osseous,rib_fracture,,observation,,
clavicle_fracture,osseous,fracture,,observation,,OIFM_OIDM_842151
scapular_fracture,osseous,fracture,,observation,,
glenoid_fracture,osseous,fracture,,observation,,
sternal_fracture,osseous,fracture,,observation,,OIFM_MGB_969524
proximal_humerus_fracture,osseous,fracture,,observation,,
hill_sachs_fracture,osseous,fracture,,observation,,
compression_fracture,osseous,fracture,Compression deformity,observation,,
avulsion_fracture,osseous,fracture,,observation,,
stress_fracture,osseous,fracture,,diagnosis,,
pathologic_fracture,osseous,fracture,pathological fracture,diagnosis,,OIFM_GMTS_025744
lytic_bone_lesion,osseous,bone_lesion,"Lytic lesion,Osteolytic lesion",observation,,
sclerotic_bone_lesion,osseous,bone_lesion,"Sclerotic lesion,Osteosclerotic lesion,Blastic lesion,Sclerotic focus",observation,,
mixed_lytic_sclerotic_bone_lesion,osseous,bone_lesion,"mixed lytic and sclerotic lesion, mixed lytic sclerotic lesion",observation,,
bone_island,osseous,bone_lesion,Enostosis,observation,,
bone_metastasis,osseous,bone_neoplasm,Osseous metastasis,diagnosis,,
bone_sequestrum,osseous,bone_lesion,,observation,,OIFM_GMTS_010961
bone_involucrum,osseous,bone_lesion,,observation,,
fibrous_dysplasia,osseous,bone_lesion,,diagnosis,,OIFM_OIDM_341267
bone_infarct,osseous,osteonecrosis,,diagnosis,,OIFM_GMTS_010943
bone_marrow_hyperattenuation,osseous,bone_marrow_abnormality,Bone marrow hyperdensity,observation,,
bone_marrow_hypoattenuation,osseous,bone_marrow_abnormality,Bone marrow hypodensity,observation,,
cortical_disruption,osseous,cortical_abnormality,cortical breach,observation,,
cortical_erosion,osseous,cortical_abnormality,,observation,,
cortical_irregularity,osseous,cortical_abnormality,,observation,,
cortical_thickening,osseous,cortical_abnormality,,observation,,
periosteal_reaction,osseous,osseous_abnormality,,observation,,
osseous_bridging,osseous,osseous_abnormality,,observation,,
osteopenia,osseous,osseous_abnormality,"bone demineralization, demineralized bone, demineralized bones",observation,,
osteophyte,osseous,osseous_abnormality,"Osteophyte, Osteophyte spurring, osteophyte formation",observation,,
subchondral_cyst,articular,articular_abnormality,"Subchondral cyst, subchondral cyst formation",observation,,
subchondral_sclerosis,articular,articular_abnormality,,observation,,
comminuted_fracture,osseous,fracture,,observation,,
impacted_fracture,osseous,fracture,,observation,,
bifid_rib,osseous,osseous_anatomic_variant,Bifid ribs,observation,,OIFM_OIDM_824797
cervical_rib,osseous,osseous_anatomic_variant,,observation,,OIFM_CDE_000101
congenital_fusion_of_ribs,osseous,osseous_anatomic_variant,"rib synostosis, synostosis of ribs",observation,,
articular_abnormality,articular,,Joint abnormality,,,
joint_degeneration,articular,articular_abnormality,Joint degenerative changes,observation,,
joint_dislocation,articular,articular_abnormality,,observation,,
joint_effusion,articular,articular_abnormality,,observation,,OIFM_GMTS_012821
soft_tissue_abnormality,soft_tissue,,,,,OIFM_OIDM_221920
soft_tissue_postsurgical_change,soft_tissue,,,,,
thoracotomy,soft_tissue,soft_tissue_postsurgical_change,Postsurgical changes of thoracotomy,observation,,OIFM_OIDM_783133
video_assisted_thoracoscopic_surgery,soft_tissue,soft_tissue_postsurgical_change,"Video-assisted thoracic surgery, Postsurgical changes of VATS, vats",observation,,
mesh_hernia_repair,soft_tissue,soft_tissue_postsurgical_change,,observation,,
ventral_hernia_repair,soft_tissue,soft_tissue_postsurgical_change,,observation,,
soft_tissue_lesion,soft_tissue,soft_tissue_abnormality,,,,
soft_tissue_fluid_collection,soft_tissue,soft_tissue_abnormality,,,,
soft_tissue_edema,soft_tissue,soft_tissue_abnormality,,,,
