name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
bypass_graft,extrinsic,hardware,"STA-MCA bypass, EC-IC bypass, extracranial-intracranial bypass, cerebral bypass graft",observation,,OIFM_OIDM_916912
deep_brain_stimulation_electrode,extrinsic,hardware,"DBS electrode, DBS lead, deep brain stimulator",observation,,OIFM_OIDM_879159
intracranial_pressure_monitor,extrinsic,hardware,"ICP monitor, ICP bolt, Camino bolt, ICP probe",observation,,OIFM_OIDM_767823
ventricular_catheter,extrinsic,hardware,"ventriculostomy catheter, EVD catheter, external ventricular drain catheter, VP shunt catheter, shunt catheter, CSF shunt catheter",observation,,OIFM_OIDM_222669
scalp_staples,extrinsic,hardware,"surgical staples, skin staples",observation,,
ventricular_access_reservoir,extrinsic,hardware,"Ommaya reservoir, Rickham reservoir, subcutaneous CSF reservoir",observation,,OIFM_OIDM_778592
hardware_abnormality,extrinsic,,"hardware complication, hardware-related complication",,,OIFM_OIDM_027028
hardware_failure,extrinsic,hardware_abnormality,"broken hardware, fractured hardware, hardware fracture, hardware breakage",observation,,OIFM_OIDM_189489
hardware_loosening,extrinsic,hardware_abnormality,"component loosening, implant loosening, prosthetic loosening",diagnosis,,OIFM_OIDM_140821
hardware_migration,extrinsic,hardware_abnormality,"component migration, implant migration, hardware displacement, hardware backout, screw backout",observation,,OIFM_OIDM_374335
perihardware_lucency,extrinsic,hardware_abnormality,"lucency around hardware, peri-implant lucency, periprosthetic lucency, peri-hardware lucency",observation,,OIFM_OIDM_328976
support_apparatus,extrinsic,,lines and tubes,,,OIFM_OIDM_591054
endotracheal_tube,extrinsic,support_apparatus,"ETT, ET tube, orotracheal tube, nasotracheal tube",observation,,OIFM_OIDM_885204
nasogastric_tube,extrinsic,support_apparatus,"NG tube, nasoenteric tube, Dobhoff tube, orogastric tube, OG tube",observation,,OIFM_OIDM_008669
subdural_drain,extrinsic,support_apparatus,"subdural catheter, subdural evacuating port system, SEPS drain",observation,,OIFM_OIDM_992500
nasal_cannula,extrinsic,support_apparatus,"NC, oxygen cannula",observation,,
foreign_body,extrinsic,,"foreign material, foreign object",,,OIFM_OIDM_031030
intracranial_foreign_body,extrinsic,foreign_body,intracranial FB,observation,,OIFM_OIDM_676602
orbital_foreign_body,extrinsic,foreign_body,"intraorbital foreign body, orbital FB",observation,,OIFM_OIDM_192351
intraocular_foreign_body,extrinsic,orbital_foreign_body,IOFB,observation,,OIFM_OIDM_133479
facial_foreign_body,extrinsic,foreign_body,facial soft tissue foreign body,observation,,OIFM_OIDM_789941
artifact,artifact,,image artifact,,,OIFM_OIDM_334144
metallic_artifact,artifact,artifact,"metal artifact, hardware artifact, beam hardening from metal",observation,,OIFM_OIDM_165814
motion_artifact,artifact,artifact,"movement artifact, patient motion, motion degradation",observation,,OIFM_OIDM_659997
beam_hardening_artifact,artifact,artifact,"posterior fossa artifact, Hounsfield bar artifact, petrous bone artifact",observation,,OIFM_OIDM_727869
volume_averaging_artifact,artifact,artifact,"partial volume effect, partial volume artifact, partial volume averaging",observation,,OIFM_OIDM_671641
suboptimal_contrast_timing,artifact,artifact,"poor bolus timing, suboptimal bolus, mistimed contrast bolus",observation,,OIFM_OIDM_658293
retained_contrast,artifact,artifact,"residual contrast from prior study, contrast staining, retained iodinated contrast",observation,,OIFM_OIDM_945616
nasopharyngeal_abnormality,nasopharynx,,,,,
nasopharyngeal_fluid,nasopharynx,nasopharyngeal_abnormality,"nasopharyngeal secretions,secretions in nasopharynx,fluid in nasopharynx",observation,,
adenoid_hypertrophy,nasopharynx,nasopharyngeal_abnormality,"adenoidal hypertrophy,adenoidal prominence,prominent adenoids,adenoidal hyperplasia",observation,,
nasopharyngeal_lesion,nasopharynx,nasopharyngeal_abnormality,"nasopharyngeal mass,nasopharyngeal soft tissue mass,asymmetric nasopharyngeal soft tissue",observation,,OIFM_GMTS_030852
nasopharyngeal_mucosal_thickening,nasopharynx,nasopharyngeal_abnormality,"nasopharyngeal soft tissue thickening,nasopharyngeal wall thickening",observation,,
tornwaldt_cyst,nasopharynx,nasopharyngeal_abnormality,"Thornwaldt cyst,pharyngeal bursa cyst,nasopharyngeal midline cyst",diagnosis,,
salivary_gland_abnormality,salivary,,,,,OIFM_GMTS_009103
parotid_lesion,salivary,salivary_gland_abnormality,"parotid mass,parotid nodule,parotid incidentaloma",observation,,
parotid_cystic_lesion,salivary,parotid_lesion,"parotid cyst,cystic parotid lesion",observation,,
parotid_fatty_replacement,salivary,salivary_gland_abnormality,"parotid lipomatosis,fatty parotid,sialosis",observation,,
sialolithiasis,salivary,salivary_gland_abnormality,"sialolith,salivary calculus,salivary stone,parotid duct calculus",observation,,
callosal_height_increase,ventricular,ventricular_abnormality,"callosal elevation,elevated corpus callosum,elevation of the corpus callosum,callosal stretching,upward displacement of the corpus callosum,callosal height",observation,,
gaze_deviation,orbit,orbital_abnormality,"eye deviation,ocular gaze deviation,OGD,ocular laterodeviation",observation,,
conjugate_eye_deviation,orbit,gaze_deviation,"CED,conjugate ocular deviation,conjugate gaze,Prevost sign",observation,,
lone_eye_deviation,orbit,gaze_deviation,"LED,lone abducting eye,abducting eye,disconjugate gaze",observation,,
skew_deviation,orbit,gaze_deviation,"SD,vertical eye deviation,vertical ocular misalignment",observation,,
aphakia,orbit,orbital_postsurgical_change,"lens extraction,post-lens-extraction,s/p lens extraction,post-cataract surgery without IOL,absent lens",observation,,
preseptal_hematoma,soft_tissue,soft_tissue_hematoma,,diagnosis,,
pseudosubarachnoid_hemorrhage,extra_axial,extra_axial_abnormality,"pseudo-SAH,pseudo-subarachnoid hemorrhage",diagnosis,,
